STA,datetime,Alnus,Betula,Quercus,Poaceae,alnus,betula,carpinus,corylus,cupressus,fagus,fraxinus,pinaceae,platanus,poaceae,populus,quercus,taxus,ulmus,PM10,mean_wind_dir,mean_wind_vel,max_wind_vel,sum_prec,mean_temp,max_temp,mean_RH,min_RH,max_RH,year
Vilnius,2022-10-15,NaN,NaN,NaN,NaN,0.00,0.71,0.00,0.57,0.29,0.00,0.60,0.05,0.27,0.50,0.20,0.80,0.63,0.00,25,152.38,3.46,5.80,0.00,9.10,14.00,84.50,64.00,97.00,2022.00
Vilnius,2022-10-16,NaN,NaN,NaN,NaN,0.28,5.24,0.00,0.86,1.32,0.00,0.80,0.26,0.55,3.83,0.40,2.48,1.17,0.00,NaN,172.75,4.03,5.20,0.90,12.45,14.10,81.46,72.00,92.00,2022.00
Vilnius,2022-10-17,NaN,NaN,NaN,NaN,0.42,10.72,0.00,0.86,8.83,0.33,0.80,0.32,0.36,5.67,0.70,3.36,2.67,0.00,36,216.42,2.60,4.40,0.00,13.46,17.50,82.25,55.00,98.00,2022.00
Vilnius,2022-10-18,NaN,NaN,NaN,NaN,0.56,9.77,0.18,2.57,1.32,0.33,1.00,0.48,0.55,5.50,0.80,3.45,2.73,0.08,31,246.71,3.45,5.30,0.00,13.62,15.80,79.79,67.00,94.00,2022.00
Vilnius,2022-10-19,NaN,NaN,NaN,NaN,0.42,6.43,0.00,0.57,3.09,0.83,0.60,0.48,0.55,4.67,0.35,1.59,2.27,0.08,13,303.54,3.69,5.50,0.60,6.69,10.10,77.38,55.00,93.00,2022.00
Vilnius,2022-10-20,NaN,NaN,NaN,NaN,0.28,7.86,0.00,1.14,0.74,0.00,0.20,0.00,0.18,1.67,0.20,2.39,1.83,0.00,26,275.21,2.04,4.00,0.00,4.95,8.30,82.25,62.00,94.00,2022.00
Vilnius,2022-10-21,NaN,NaN,NaN,NaN,0.14,13.58,0.00,0.86,0.74,1.00,0.20,0.05,0.86,4.50,0.35,2.92,2.80,0.00,26,178.00,2.38,3.70,0.00,6.24,8.10,76.54,61.00,88.00,2022.00
Vilnius,2022-10-22,NaN,NaN,NaN,NaN,0.14,10.48,0.00,0.86,1.77,0.00,0.60,0.21,0.91,2.67,0.40,1.42,2.00,0.00,17,145.25,2.55,4.10,0.00,6.17,8.60,81.38,67.00,98.00,2022.00
Vilnius,2022-10-23,NaN,NaN,NaN,NaN,0.83,2.99,0.00,2.65,981.45,2.47,0.80,0.49,0.27,122.07,0.15,1.43,3.88,0.00,24,253.96,2.07,4.20,0.60,9.28,11.70,90.88,76.00,98.00,2022.00
Vilnius,2022-10-24,NaN,NaN,NaN,NaN,0.00,1.91,0.00,0.29,0.44,0.00,0.00,0.16,0.09,0.50,0.10,0.27,0.60,0.00,19,164.29,1.69,2.70,0.00,9.70,11.40,91.58,81.00,97.00,2022.00
Vilnius,2022-10-25,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.00,5.89,0.00,0.00,0.00,0.00,1.50,0.00,0.09,0.13,0.00,19,201.83,2.21,3.40,3.80,11.39,12.40,96.17,93.00,98.00,2022.00
Vilnius,2022-10-26,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.00,0.59,0.00,0.00,0.00,0.09,0.67,0.00,0.18,0.33,0.00,34,249.33,2.41,3.30,0.20,10.90,13.00,91.62,79.00,97.00,2022.00
Vilnius,2022-10-27,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49,236.83,2.06,3.30,0.00,10.28,12.80,90.46,76.00,98.00,2022.00
Vilnius,2022-10-28,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29,197.67,2.73,3.70,0.00,10.98,12.50,94.46,91.00,98.00,2022.00
Vilnius,2022-10-29,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,238.54,3.73,6.00,0.30,12.45,14.30,89.00,76.00,98.00,2022.00
Vilnius,2022-10-30,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,290.54,4.35,6.30,0.00,10.53,13.60,77.38,63.00,87.00,2022.00
Vilnius,2022-10-31,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40,240.71,1.37,2.30,0.00,4.39,10.40,81.83,50.00,97.00,2022.00
Vilnius,2022-11-01,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35,177.17,1.49,3.30,0.00,6.07,9.60,87.33,74.00,97.00,2022.00
Vilnius,2022-11-02,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,201.88,1.15,1.90,1.70,7.76,9.50,97.92,96.00,99.00,2022.00
Vilnius,2022-11-03,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32,258.67,2.10,3.50,0.10,8.81,10.00,92.12,81.00,98.00,2022.00
Vilnius,2022-11-04,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,109.96,1.95,3.50,0.00,7.36,9.70,90.62,79.00,98.00,2022.00
Vilnius,2022-11-05,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,131.79,4.60,6.80,1.30,5.39,6.80,84.25,73.00,96.00,2022.00
Vilnius,2022-11-06,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,191.08,1.85,3.00,4.00,5.75,7.50,95.71,91.00,98.00,2022.00
Vilnius,2022-11-07,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,176.33,2.90,4.10,0.00,6.19,7.90,91.46,84.00,96.00,2022.00
Vilnius,2022-11-08,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,206.62,3.50,5.20,0.10,8.83,11.00,89.50,82.00,94.00,2022.00
Vilnius,2022-11-09,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,173.21,3.58,5.50,0.10,7.35,8.90,91.88,84.00,97.00,2022.00
Vilnius,2022-11-10,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,217.54,2.68,3.30,5.00,8.17,9.20,95.12,93.00,97.00,2022.00
Vilnius,2022-11-11,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,223.79,3.34,4.70,0.30,8.57,9.90,95.00,91.00,97.00,2022.00
Vilnius,2022-11-12,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10,269.54,4.00,5.50,0.20,10.92,11.40,92.29,85.00,96.00,2022.00
Vilnius,2022-11-13,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,291.21,2.03,3.50,0.00,8.90,12.10,86.75,70.00,98.00,2022.00
Vilnius,2022-11-14,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,124.79,2.15,3.50,0.00,1.63,2.90,98.75,98.00,99.00,2022.00
Vilnius,2022-11-15,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12,241.17,2.17,3.10,0.80,3.56,5.10,98.29,96.00,99.00,2022.00
Vilnius,2022-11-16,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,43.42,3.20,4.60,0.20,0.67,4.10,80.79,68.00,95.00,2022.00
Vilnius,2022-11-17,NaN,NaN,NaN,NaN,0.00,1.43,0.00,0.29,0.59,0.17,0.20,0.16,0.05,1.50,0.15,0.89,0.83,0.00,24,125.88,2.16,2.90,1.10,-2.45,-0.70,82.50,73.00,94.00,2022.00
Vilnius,2022-11-18,NaN,NaN,NaN,NaN,0.28,2.86,0.00,0.86,1.62,0.17,1.60,0.37,0.36,5.00,0.10,1.42,0.77,0.00,10,44.58,2.24,3.60,2.10,-4.30,-2.00,84.00,72.00,90.00,2022.00
Vilnius,2022-11-19,NaN,NaN,NaN,NaN,0.00,0.71,0.00,0.57,2.80,0.00,0.40,0.21,0.23,2.00,0.05,0.53,0.57,0.00,12,108.46,1.36,2.10,0.50,-5.43,-3.90,85.92,75.00,93.00,2022.00
Vilnius,2022-11-20,NaN,NaN,NaN,NaN,0.42,1.19,0.00,7.14,8.54,1.17,0.60,0.32,0.18,65.67,0.00,12.48,0.73,0.00,14,140.79,3.24,4.40,0.00,-6.20,-3.20,84.67,74.00,93.00,2022.00
Vilnius,2022-11-21,NaN,NaN,NaN,NaN,0.00,0.48,0.00,0.00,0.88,0.00,0.60,0.05,0.18,0.67,0.15,0.44,0.30,0.00,17,104.46,2.70,4.70,0.00,-2.74,-1.70,87.21,82.00,92.00,2022.00
Vilnius,2022-11-22,NaN,NaN,NaN,NaN,0.14,0.95,0.00,0.00,3.83,0.00,0.00,0.00,0.05,0.67,0.10,0.00,0.17,0.00,22,258.54,1.60,2.30,0.00,-3.00,-1.60,90.46,86.00,96.00,2022.00
Vilnius,2022-11-23,NaN,NaN,NaN,NaN,0.14,0.24,0.00,0.86,757.20,0.33,0.00,0.22,0.33,98.47,0.05,0.12,2.37,0.00,NaN,122.42,1.48,2.70,0.00,-4.35,-4.00,94.50,94.00,95.00,2022.00
Vilnius,2022-11-24,NaN,NaN,NaN,NaN,2.02,2.27,0.00,1.25,106.14,13.48,67.30,22.78,4.11,6.72,0.10,3.06,65.28,0.08,NaN,63.04,1.69,2.50,1.40,-2.77,-1.50,90.25,80.00,94.00,2022.00
Vilnius,2022-11-25,NaN,NaN,NaN,NaN,0.14,1.19,0.00,0.29,21.79,0.00,0.80,0.11,0.05,2.83,0.05,0.18,1.70,0.00,NaN,137.12,0.88,1.40,1.00,-1.40,-0.30,92.79,87.00,96.00,2022.00
Vilnius,2022-11-26,NaN,NaN,NaN,NaN,1.97,0.00,0.00,2.82,932.44,3.60,0.00,1.05,0.09,219.16,0.00,0.98,4.67,0.00,NaN,286.50,1.05,1.70,3.30,-1.35,-0.30,95.83,92.00,98.00,2022.00
Vilnius,2022-11-27,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.92,359.70,0.17,0.00,0.00,0.09,62.93,0.10,0.18,0.78,0.00,NaN,158.25,1.44,2.20,0.00,-1.25,-0.60,95.08,90.00,98.00,2022.00
Vilnius,2022-11-28,NaN,NaN,NaN,NaN,0.00,0.48,0.00,0.00,2.06,0.00,0.00,0.00,0.09,0.00,0.05,0.09,0.63,0.00,NaN,104.29,2.01,3.80,1.60,-1.90,-1.30,92.71,88.00,98.00,2022.00
Vilnius,2022-11-29,NaN,NaN,NaN,NaN,0.00,0.71,0.00,0.00,4.12,0.00,0.00,0.00,0.05,1.33,0.05,0.09,0.53,0.00,11,107.62,2.17,2.90,0.00,-0.34,0.70,91.25,89.00,94.00,2022.00
Vilnius,2022-11-30,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.00,0.15,0.00,0.20,0.00,0.05,0.00,0.05,0.09,0.47,0.00,13,96.17,1.68,2.50,0.00,-1.00,-0.10,88.29,83.00,92.00,2022.00
Vilnius,2022-12-01,NaN,NaN,NaN,NaN,0.00,0.95,0.00,0.29,1.91,0.00,0.20,0.00,0.23,3.50,0.05,0.18,0.83,0.00,20,104.00,2.08,3.40,0.00,-4.93,-1.80,89.83,88.00,92.00,2022.00
Vilnius,2022-12-02,NaN,NaN,NaN,NaN,0.00,1.67,0.00,0.29,3.97,0.00,0.00,0.00,0.23,0.83,0.15,0.35,1.57,0.00,NaN,103.54,1.37,2.40,0.00,-7.49,-6.00,90.25,84.00,93.00,2022.00
Vilnius,2022-12-03,NaN,NaN,NaN,NaN,0.00,0.48,0.00,0.00,0.44,0.17,0.00,0.05,0.00,0.67,0.15,0.27,0.23,0.00,25,90.33,2.24,4.50,0.30,-5.77,-2.20,88.62,86.00,90.00,2022.00
Vilnius,2022-12-04,NaN,NaN,NaN,NaN,0.00,0.71,0.00,0.00,1.32,0.00,0.00,0.11,0.00,0.17,0.05,0.09,0.23,0.00,15,140.75,4.95,6.30,0.00,-2.45,-1.70,91.12,89.00,94.00,2022.00
Vilnius,2022-12-05,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.57,9.27,0.00,0.00,0.05,0.00,2.33,0.10,0.18,0.30,0.00,15,137.54,4.08,5.40,0.00,-5.29,-4.50,91.46,90.00,93.00,2022.00
Vilnius,2022-12-06,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.29,22.82,0.00,0.40,0.11,0.09,4.67,0.15,0.00,0.30,0.00,14,152.17,4.40,4.80,1.60,-3.94,-2.50,94.29,92.00,95.00,2022.00
Vilnius,2022-12-07,NaN,NaN,NaN,NaN,0.28,0.71,0.00,0.57,5.74,0.33,0.40,0.42,0.23,10.17,0.15,0.62,0.80,0.00,10,155.38,4.33,5.00,5.50,-2.32,0.00,93.38,89.00,97.00,2022.00
Vilnius,2022-12-08,NaN,NaN,NaN,NaN,0.14,0.71,0.00,0.00,3.09,0.33,0.20,0.21,0.18,5.50,0.10,0.35,0.67,0.00,12,186.88,4.66,6.70,2.20,-1.05,0.00,92.12,89.00,97.00,2022.00
Vilnius,2022-12-09,NaN,NaN,NaN,NaN,0.14,0.00,0.00,0.29,52.00,0.00,0.20,0.00,0.05,7.05,0.05,0.18,0.50,0.00,26,163.00,1.98,4.60,5.30,-0.38,0.40,95.71,93.00,98.00,2022.00
Vilnius,2022-12-10,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,57.86,0.00,0.00,0.00,0.00,6.33,0.00,0.09,0.10,0.00,15,39.25,2.14,3.50,0.00,-2.23,-0.50,93.12,88.00,97.00,2022.00
Vilnius,2022-12-11,NaN,NaN,NaN,NaN,0.14,0.24,0.00,0.86,9.27,0.33,0.00,0.63,0.05,25.67,0.25,1.68,0.50,0.00,7,101.33,3.17,4.50,12.70,-3.80,-3.30,92.50,88.00,95.00,2022.00
Vilnius,2022-12-12,NaN,NaN,NaN,NaN,0.28,0.48,0.00,0.29,6.92,0.00,0.20,0.21,0.00,5.17,0.10,0.44,0.67,0.00,10,231.21,2.83,4.30,0.80,-4.77,-3.90,91.12,88.00,94.00,2022.00
Vilnius,2022-12-13,NaN,NaN,NaN,NaN,0.00,0.71,0.00,0.57,3.83,0.17,0.20,0.16,0.23,13.50,0.10,1.15,0.70,0.00,9,221.00,3.73,5.80,1.40,-2.89,-2.20,88.75,83.00,93.00,2022.00
Vilnius,2022-12-14,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.00,1.91,0.00,0.20,0.05,0.14,1.83,0.20,0.71,0.63,0.08,16,191.29,3.36,4.30,0.00,-6.64,-3.20,87.67,79.00,91.00,2022.00
Vilnius,2022-12-15,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,29.30,0.00,0.00,0.11,0.00,3.50,0.00,0.00,0.47,0.00,24,182.75,1.93,3.70,0.70,-7.58,-6.10,89.96,87.00,93.00,2022.00
Vilnius,2022-12-16,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,1.18,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.27,0.00,21,115.25,2.77,3.90,0.00,-6.40,-5.50,89.88,87.00,93.00,2022.00
Vilnius,2022-12-17,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,4.12,0.00,0.00,0.00,0.00,1.50,0.05,0.09,0.00,0.00,17,307.88,2.60,3.70,0.00,-8.41,-6.90,89.75,88.00,92.00,2022.00
Vilnius,2022-12-18,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,3.39,0.17,0.00,0.00,0.00,0.67,0.00,0.27,0.27,0.00,19,247.12,2.23,3.40,0.00,-9.35,-7.00,89.83,88.00,92.00,2022.00
Vilnius,2022-12-19,NaN,NaN,NaN,NaN,0.00,0.48,0.00,0.29,0.15,0.00,0.00,0.11,0.00,0.50,0.25,0.18,0.57,0.00,25,172.96,3.75,5.70,0.00,-11.33,-8.70,86.54,82.00,89.00,2022.00
Vilnius,2022-12-20,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.29,49.61,0.67,0.40,0.42,0.09,7.67,0.20,1.24,0.77,0.00,20,186.67,3.59,5.10,4.10,-2.27,0.50,93.62,82.00,98.00,2022.00
Vilnius,2022-12-21,NaN,NaN,NaN,NaN,1.26,0.71,0.00,4.25,836.69,1.42,0.20,0.43,0.37,179.89,0.05,1.00,4.73,0.00,35,193.38,3.44,5.60,1.20,1.06,1.40,96.79,94.00,98.00,2022.00
Vilnius,2022-12-22,NaN,NaN,NaN,NaN,0.42,0.00,0.00,2.91,555.59,0.33,0.20,0.16,0.05,100.34,0.00,0.45,1.33,0.00,25,176.75,2.90,4.70,1.50,1.24,1.80,98.67,98.00,99.00,2022.00
Vilnius,2022-12-23,NaN,NaN,NaN,NaN,0.14,0.00,0.00,0.57,166.97,0.17,0.00,0.00,0.14,23.00,0.05,0.00,1.10,0.00,16,203.88,2.61,4.30,5.00,2.18,2.70,98.08,98.00,99.00,2022.00
Vilnius,2022-12-24,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.57,7.66,0.00,0.00,0.00,0.00,1.50,0.00,0.27,0.40,0.00,14,170.21,1.48,2.60,0.40,-1.03,2.10,90.21,78.00,98.00,2022.00
Vilnius,2022-12-25,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.00,1.62,0.00,0.20,0.05,0.00,0.50,0.00,0.18,0.27,0.00,23,111.33,1.40,2.10,0.00,-4.50,-3.20,91.54,86.00,94.00,2022.00
Vilnius,2022-12-26,NaN,NaN,NaN,NaN,0.56,1.19,0.18,2.57,6.04,0.67,0.20,0.58,0.05,16.17,0.70,3.36,1.57,0.00,11,128.38,4.07,6.50,6.40,-3.08,-0.10,90.79,87.00,97.00,2022.00
Vilnius,2022-12-27,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.29,213.18,0.33,0.20,0.11,0.05,32.17,0.05,0.27,1.53,0.00,15,243.88,3.63,4.90,0.40,1.84,2.80,90.33,81.00,98.00,2022.00
Vilnius,2022-12-28,NaN,NaN,NaN,NaN,0.00,0.48,0.00,0.29,3.83,0.17,0.00,0.11,0.05,1.33,0.00,0.27,0.53,0.00,12,212.50,4.15,6.70,1.30,0.99,2.00,88.54,82.00,96.00,2022.00
Vilnius,2022-12-29,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.29,215.84,0.00,0.00,0.05,0.00,36.51,0.05,0.18,0.47,0.00,18,182.46,3.66,4.70,2.70,1.80,2.50,97.17,95.00,98.00,2022.00
Vilnius,2022-12-30,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.00,3.24,0.33,0.00,0.00,0.00,1.50,0.05,0.09,0.33,0.00,19,210.33,2.96,4.00,6.10,2.92,4.40,95.96,94.00,97.00,2022.00
Vilnius,2022-12-31,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,35.48,0.00,0.00,0.00,0.00,6.17,0.00,0.09,0.20,0.00,16,178.54,3.83,5.50,2.50,3.07,7.40,96.50,93.00,98.00,2022.00
Vilnius,2023-01-01,NaN,NaN,NaN,NaN,0.42,0.95,0.00,0.86,2.36,0.00,0.40,0.21,0.36,2.17,0.30,1.15,1.17,0.08,NaN,229.46,4.52,6.70,1.50,10.10,12.10,83.04,70.00,98.00,2023.00
Vilnius,2023-01-02,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.00,4.71,0.00,0.20,0.05,0.14,2.33,0.05,0.09,0.40,0.00,NaN,189.83,3.10,5.50,5.60,6.31,8.10,91.04,75.00,97.00,2023.00
Vilnius,2023-01-03,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.00,1.91,0.00,0.00,0.11,0.05,0.67,0.40,0.89,0.73,0.00,NaN,266.21,5.55,7.60,1.00,4.56,9.10,84.29,76.00,94.00,2023.00
Vilnius,2023-01-04,NaN,NaN,NaN,NaN,0.28,1.19,0.00,0.00,3.24,0.17,0.00,0.00,0.00,3.17,0.45,0.62,2.83,0.00,13,217.17,3.45,4.70,3.70,0.03,0.70,84.00,73.00,97.00,2023.00
Vilnius,2023-01-05,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.29,8.98,0.00,0.00,0.00,0.00,3.00,0.15,0.09,0.20,0.00,10,88.71,2.74,5.00,15.90,-0.75,1.60,94.92,85.00,98.00,2023.00
Vilnius,2023-01-06,NaN,NaN,NaN,NaN,0.28,0.48,0.00,0.00,1.03,0.67,0.00,0.11,0.05,0.67,0.15,0.35,0.57,0.00,14,133.38,2.51,3.60,0.00,-12.85,-7.70,80.08,75.00,85.00,2023.00
Vilnius,2023-01-07,NaN,NaN,NaN,NaN,0.00,0.48,0.00,0.29,2.36,0.00,0.00,0.37,0.05,4.67,0.35,1.42,1.87,0.00,14,125.62,3.85,5.00,0.80,-10.90,-8.30,81.58,76.00,89.00,2023.00
Vilnius,2023-01-08,NaN,NaN,NaN,NaN,0.14,0.00,0.00,0.29,0.74,0.17,0.00,0.05,0.00,0.50,0.05,0.18,0.27,0.00,17,142.50,5.45,7.20,0.00,-5.22,-3.40,88.29,85.00,91.00,2023.00
Vilnius,2023-01-09,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,3.09,0.00,0.00,0.16,0.05,2.33,0.00,0.27,0.30,0.00,12,135.00,5.22,6.60,2.10,-2.20,0.10,89.75,85.00,94.00,2023.00
Vilnius,2023-01-10,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,2.80,0.00,0.20,0.00,0.00,1.83,0.00,0.09,0.07,0.00,9,145.50,3.98,4.90,5.30,0.28,1.40,96.25,93.00,97.00,2023.00
Vilnius,2023-01-11,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,6.04,0.00,0.20,0.05,0.00,1.67,0.00,0.27,0.20,0.00,NaN,148.96,4.26,5.90,0.00,-2.02,-1.20,94.38,92.00,96.00,2023.00
Vilnius,2023-01-12,NaN,NaN,NaN,NaN,0.14,0.00,0.00,0.29,254.75,0.17,0.00,0.11,0.14,46.50,0.05,0.27,0.50,0.00,14,164.17,5.38,7.20,0.90,0.28,2.40,96.92,95.00,98.00,2023.00
Vilnius,2023-01-13,NaN,NaN,NaN,NaN,0.14,0.24,0.00,0.00,5.15,0.00,0.00,0.00,0.00,2.50,0.05,0.00,0.27,0.00,18,171.50,5.25,6.40,1.70,2.54,3.00,95.38,93.00,98.00,2023.00
Vilnius,2023-01-14,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.00,18.99,0.00,0.00,0.11,0.05,2.33,0.00,0.18,0.33,0.00,NaN,180.04,3.78,4.80,0.20,3.86,4.80,93.88,89.00,98.00,2023.00
Vilnius,2023-01-15,NaN,NaN,NaN,NaN,0.14,0.71,0.00,0.57,4.12,0.33,0.00,0.53,0.14,2.67,0.25,0.62,0.67,0.00,NaN,169.79,6.47,9.00,9.60,2.80,3.60,89.17,78.00,95.00,2023.00
Vilnius,2023-01-16,NaN,NaN,NaN,NaN,0.00,1.43,0.00,0.57,0.74,0.17,0.00,0.11,0.00,0.33,0.10,0.27,0.30,0.00,NaN,165.04,3.77,4.90,0.20,2.25,3.20,91.08,86.00,96.00,2023.00
Vilnius,2023-01-17,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,2.65,0.17,0.00,0.00,0.00,1.00,0.05,0.00,0.13,0.00,13,141.21,4.05,5.90,1.90,2.17,3.70,93.12,88.00,97.00,2023.00
Vilnius,2023-01-18,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.57,256.89,0.35,0.20,0.21,0.09,71.50,0.00,0.09,1.05,0.00,13,116.12,3.09,8.50,7.90,2.85,6.30,95.21,88.00,98.00,2023.00
Vilnius,2023-01-19,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.57,2.65,0.17,0.00,0.00,0.00,2.17,0.20,0.27,0.87,0.00,NaN,160.04,2.51,7.80,5.80,1.34,2.40,89.08,78.00,98.00,2023.00
Vilnius,2023-01-20,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,8.10,0.00,0.00,0.00,0.00,1.17,0.05,0.18,0.37,0.00,NaN,198.67,2.20,3.40,2.60,0.12,0.30,95.42,91.00,98.00,2023.00
Vilnius,2023-01-21,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,7.80,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.07,0.00,9,32.17,3.80,5.30,0.00,0.38,0.60,93.17,90.00,96.00,2023.00
Vilnius,2023-01-22,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,1.91,0.17,0.00,0.00,0.00,0.67,0.05,0.09,0.13,0.00,9,34.71,1.78,2.90,0.20,-0.66,0.10,90.08,81.00,97.00,2023.00
Vilnius,2023-01-23,NaN,NaN,NaN,NaN,0.14,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.17,0.05,0.18,0.20,0.00,14,148.79,1.01,1.90,0.00,-1.20,-0.20,86.71,80.00,91.00,2023.00
Vilnius,2023-01-24,NaN,NaN,NaN,NaN,0.83,1.91,0.18,0.57,6.48,0.50,0.40,0.16,0.18,4.17,0.80,1.06,5.83,0.00,30,288.83,2.10,4.10,0.00,-2.73,-1.70,81.17,77.00,87.00,2023.00
Vilnius,2023-01-25,NaN,NaN,NaN,NaN,0.28,1.43,1.27,0.57,1.62,2.00,0.00,0.16,0.09,2.17,0.05,0.53,1.80,0.00,18,200.50,2.84,3.60,0.00,-1.92,-0.90,88.29,85.00,94.00,2023.00
Vilnius,2023-01-26,NaN,NaN,NaN,NaN,0.00,0.48,0.36,0.57,10.45,0.17,1.00,0.00,0.00,2.00,0.30,0.27,1.33,0.00,34,204.50,2.16,3.50,1.00,-0.91,-0.20,91.46,86.00,96.00,2023.00
Vilnius,2023-01-27,NaN,NaN,NaN,NaN,0.00,0.24,0.00,0.00,8.39,0.00,0.00,0.00,0.05,1.50,0.00,0.09,0.23,0.00,NaN,128.25,1.51,2.40,1.30,-0.64,0.10,94.08,92.00,97.00,2023.00
Vilnius,2023-01-28,NaN,NaN,NaN,NaN,0.14,0.24,0.00,0.00,9.42,0.00,0.20,0.05,0.00,1.17,0.00,0.00,0.43,0.00,12,195.00,1.50,2.60,0.00,-1.60,-0.80,89.75,78.00,96.00,2023.00
Vilnius,2023-01-29,NaN,NaN,NaN,NaN,0.00,0.00,0.18,0.00,5.59,0.33,0.20,0.11,0.00,4.83,0.10,0.27,0.43,0.00,12,213.38,4.10,6.00,1.30,-1.69,0.00,92.33,81.00,97.00,2023.00
